Number, Time (Divide & Conquer), Time (Naive), Min, Max
45830, 0.001000, 0.000000, 0, 32767
45840, 0.000000, 0.001000, 0, 32767
45850, 0.000000, 0.001000, 0, 32767
45860, 0.000000, 0.000000, 0, 32767
45870, 0.001000, 0.000000, 0, 32767
45880, 0.000000, 0.000000, 0, 32767
45890, 0.000000, 0.001000, 0, 32767
45900, 0.001000, 0.000000, 0, 32767
45910, 0.000000, 0.000000, 0, 32767
45920, 0.000000, 0.000000, 0, 32767
45930, 0.000000, 0.000000, 0, 32767
45940, 0.000000, 0.002000, 0, 32767
45950, 0.000000, 0.000000, 0, 32767
45960, 0.000000, 0.002000, 0, 32767
45970, 0.000000, 0.001000, 0, 32767
45980, 0.000000, 0.000000, 0, 32767
45990, 0.001000, 0.000000, 0, 32767
46000, 0.000000, 0.000000, 0, 32767
46010, 0.000000, 0.000000, 0, 32767
46020, 0.002000, 0.000000, 0, 32767
46030, 0.000000, 0.000000, 0, 32767
46040, 0.000000, 0.000000, 0, 32767
46050, 0.001000, 0.000000, 0, 32767
46060, 0.000000, 0.000000, 0, 32767
46070, 0.000000, 0.000000, 0, 32767
46080, 0.002000, 0.000000, 0, 32767
46090, 0.002000, 0.000000, 0, 32767
46100, 0.000000, 0.000000, 0, 32767
46110, 0.002000, 0.000000, 0, 32767
46120, 0.000000, 0.001000, 0, 32767
46130, 0.000000, 0.000000, 0, 32767
46140, 0.000000, 0.000000, 0, 32767
46150, 0.000000, 0.000000, 0, 32767
46160, 0.002000, 0.000000, 0, 32767
46170, 0.001000, 0.000000, 0, 32767
46180, 0.000000, 0.000000, 0, 32767
46190, 0.000000, 0.000000, 0, 32767
46200, 0.001000, 0.000000, 0, 32767
46210, 0.000000, 0.000000, 0, 32767
46220, 0.001000, 0.000000, 0, 32767
46230, 0.001000, 0.000000, 0, 32767
46240, 0.000000, 0.000000, 0, 32767
46250, 0.001000, 0.000000, 0, 32767
46260, 0.000000, 0.001000, 0, 32767
46270, 0.000000, 0.000000, 0, 32767
46280, 0.001000, 0.000000, 0, 32767
46290, 0.000000, 0.000000, 0, 32767
46300, 0.000000, 0.000000, 0, 32767
46310, 0.001000, 0.000000, 0, 32767
46320, 0.001000, 0.000000, 0, 32767
46330, 0.001000, 0.000000, 0, 32767
46340, 0.001000, 0.000000, 0, 32767
46350, 0.000000, 0.000000, 0, 32767
46360, 0.000000, 0.000000, 0, 32767
46370, 0.001000, 0.000000, 0, 32767
46380, 0.000000, 0.000000, 0, 32767
46390, 0.001000, 0.000000, 0, 32767
46400, 0.000000, 0.001000, 0, 32767
46410, 0.000000, 0.000000, 0, 32767
46420, 0.001000, 0.000000, 0, 32767
46430, 0.000000, 0.001000, 0, 32767
46440, 0.000000, 0.000000, 0, 32767
46450, 0.000000, 0.000000, 0, 32767
46460, 0.000000, 0.000000, 0, 32767
46470, 0.002000, 0.000000, 0, 32767
46480, 0.000000, 0.001000, 0, 32767
46490, 0.000000, 0.000000, 0, 32767
46500, 0.000000, 0.000000, 0, 32767
46510, 0.002000, 0.000000, 0, 32767
46520, 0.000000, 0.000000, 0, 32767
46530, 0.000000, 0.000000, 0, 32767
46540, 0.000000, 0.000000, 0, 32767
46550, 0.000000, 0.000000, 0, 32767
46560, 0.001000, 0.000000, 0, 32767
46570, 0.000000, 0.000000, 0, 32767
46580, 0.000000, 0.000000, 0, 32767
46590, 0.001000, 0.000000, 0, 32767
46600, 0.000000, 0.000000, 0, 32767
46610, 0.000000, 0.000000, 0, 32767
46620, 0.000000, 0.002000, 0, 32767
46630, 0.000000, 0.000000, 0, 32767
46640, 0.001000, 0.000000, 0, 32767
46650, 0.000000, 0.000000, 0, 32767
46660, 0.000000, 0.000000, 0, 32767
46670, 0.000000, 0.000000, 0, 32767
46680, 0.000000, 0.000000, 0, 32767
46690, 0.001000, 0.000000, 0, 32767
46700, 0.000000, 0.000000, 0, 32767
46710, 0.000000, 0.000000, 0, 32767
46720, 0.001000, 0.000000, 0, 32767
46730, 0.000000, 0.001000, 0, 32767
46740, 0.001000, 0.000000, 0, 32767
46750, 0.001000, 0.000000, 0, 32767
46760, 0.002000, 0.000000, 0, 32767
46770, 0.001000, 0.000000, 0, 32767
46780, 0.000000, 0.001000, 0, 32767
46790, 0.000000, 0.000000, 0, 32767
46800, 0.000000, 0.000000, 0, 32767
46810, 0.002000, 0.000000, 0, 32767
46820, 0.000000, 0.000000, 0, 32767
46830, 0.000000, 0.000000, 0, 32767
46840, 0.001000, 0.000000, 0, 32767
46850, 0.000000, 0.000000, 0, 32767
46860, 0.000000, 0.000000, 0, 32767
46870, 0.000000, 0.000000, 0, 32767
46880, 0.000000, 0.000000, 0, 32767
46890, 0.001000, 0.000000, 0, 32767
46900, 0.000000, 0.000000, 0, 32767
46910, 0.000000, 0.000000, 0, 32767
46920, 0.001000, 0.000000, 0, 32767
46930, 0.000000, 0.000000, 0, 32767
46940, 0.001000, 0.000000, 0, 32767
46950, 0.001000, 0.001000, 0, 32767
46960, 0.001000, 0.000000, 0, 32767
46970, 0.000000, 0.000000, 0, 32767
46980, 0.000000, 0.000000, 0, 32767
46990, 0.001000, 0.000000, 0, 32767
47000, 0.001000, 0.000000, 0, 32767
47010, 0.000000, 0.000000, 0, 32767
47020, 0.000000, 0.000000, 0, 32767
47030, 0.001000, 0.000000, 0, 32767
47040, 0.000000, 0.000000, 0, 32767
47050, 0.001000, 0.000000, 0, 32767
47060, 0.000000, 0.000000, 0, 32767
47070, 0.001000, 0.000000, 0, 32767
47080, 0.001000, 0.000000, 0, 32767
47090, 0.000000, 0.000000, 0, 32767
47100, 0.001000, 0.000000, 0, 32767
47110, 0.000000, 0.001000, 0, 32767
47120, 0.000000, 0.000000, 0, 32767
47130, 0.000000, 0.000000, 0, 32767
47140, 0.000000, 0.002000, 0, 32767
47150, 0.001000, 0.000000, 0, 32767
47160, 0.001000, 0.000000, 0, 32767
47170, 0.000000, 0.002000, 0, 32767
47180, 0.001000, 0.000000, 0, 32767
47190, 0.000000, 0.000000, 0, 32767
47200, 0.002000, 0.000000, 0, 32767
47210, 0.000000, 0.000000, 0, 32767
47220, 0.000000, 0.000000, 0, 32767
47230, 0.000000, 0.000000, 0, 32767
47240, 0.001000, 0.000000, 0, 32767
47250, 0.001000, 0.000000, 0, 32767
47260, 0.000000, 0.001000, 0, 32767
47270, 0.000000, 0.000000, 0, 32767
47280, 0.001000, 0.000000, 0, 32767
47290, 0.001000, 0.000000, 0, 32767
47300, 0.000000, 0.001000, 0, 32767
47310, 0.000000, 0.001000, 0, 32767
47320, 0.001000, 0.000000, 0, 32767
47330, 0.000000, 0.000000, 0, 32767
47340, 0.000000, 0.001000, 0, 32767
47350, 0.001000, 0.000000, 0, 32767
47360, 0.000000, 0.001000, 0, 32767
47370, 0.000000, 0.000000, 0, 32767
47380, 0.000000, 0.000000, 0, 32767
47390, 0.000000, 0.000000, 0, 32767
47400, 0.000000, 0.000000, 0, 32767
47410, 0.001000, 0.000000, 0, 32767
47420, 0.000000, 0.000000, 0, 32767
47430, 0.000000, 0.000000, 0, 32767
47440, 0.002000, 0.000000, 0, 32767
47450, 0.000000, 0.000000, 0, 32767
47460, 0.001000, 0.000000, 0, 32767
47470, 0.001000, 0.000000, 0, 32767
47480, 0.000000, 0.000000, 0, 32767
47490, 0.000000, 0.000000, 0, 32767
47500, 0.000000, 0.000000, 0, 32767
47510, 0.002000, 0.000000, 0, 32767
47520, 0.001000, 0.000000, 0, 32767
47530, 0.000000, 0.000000, 0, 32767
47540, 0.000000, 0.000000, 0, 32767
47550, 0.000000, 0.000000, 0, 32767
47560, 0.001000, 0.000000, 0, 32767
47570, 0.000000, 0.000000, 0, 32767
47580, 0.001000, 0.000000, 0, 32767
47590, 0.001000, 0.000000, 0, 32767
47600, 0.000000, 0.001000, 0, 32767
47610, 0.000000, 0.000000, 0, 32767
47620, 0.001000, 0.000000, 0, 32767
47630, 0.001000, 0.000000, 0, 32767
47640, 0.000000, 0.000000, 0, 32767
47650, 0.001000, 0.000000, 0, 32767
47660, 0.000000, 0.001000, 0, 32767
47670, 0.000000, 0.000000, 0, 32767
47680, 0.000000, 0.000000, 0, 32767
47690, 0.002000, 0.000000, 0, 32767
47700, 0.000000, 0.000000, 0, 32767
47710, 0.000000, 0.000000, 0, 32767
47720, 0.001000, 0.000000, 0, 32767
47730, 0.000000, 0.000000, 0, 32767
47740, 0.001000, 0.000000, 0, 32767
47750, 0.001000, 0.000000, 0, 32767
47760, 0.001000, 0.001000, 0, 32767
47770, 0.001000, 0.000000, 0, 32767
47780, 0.002000, 0.000000, 0, 32767
47790, 0.000000, 0.000000, 0, 32767
47800, 0.000000, 0.000000, 0, 32767
47810, 0.001000, 0.000000, 0, 32767
47820, 0.000000, 0.001000, 0, 32767
47830, 0.000000, 0.000000, 0, 32767
47840, 0.000000, 0.000000, 0, 32767
47850, 0.000000, 0.000000, 0, 32767
47860, 0.002000, 0.000000, 0, 32767
47870, 0.000000, 0.001000, 0, 32767
47880, 0.000000, 0.000000, 0, 32767
47890, 0.000000, 0.000000, 0, 32767
47900, 0.002000, 0.000000, 0, 32767
47910, 0.000000, 0.000000, 0, 32767
47920, 0.000000, 0.000000, 0, 32767
47930, 0.001000, 0.000000, 0, 32767
47940, 0.001000, 0.000000, 0, 32767
47950, 0.000000, 0.000000, 0, 32767
47960, 0.001000, 0.000000, 0, 32767
47970, 0.001000, 0.000000, 0, 32767
47980, 0.002000, 0.000000, 0, 32767
47990, 0.001000, 0.000000, 0, 32767
48000, 0.001000, 0.000000, 0, 32767
48010, 0.000000, 0.000000, 0, 32767
48020, 0.000000, 0.000000, 0, 32767
48030, 0.001000, 0.000000, 0, 32767
48040, 0.000000, 0.000000, 0, 32767
48050, 0.001000, 0.000000, 0, 32767
48060, 0.001000, 0.000000, 0, 32767
48070, 0.000000, 0.000000, 0, 32767
48080, 0.000000, 0.000000, 0, 32767
48090, 0.001000, 0.000000, 0, 32767
48100, 0.000000, 0.000000, 0, 32767
48110, 0.000000, 0.000000, 0, 32767
48120, 0.000000, 0.000000, 0, 32767
48130, 0.000000, 0.000000, 0, 32767
48140, 0.000000, 0.000000, 0, 32767
48150, 0.001000, 0.000000, 0, 32767
48160, 0.001000, 0.000000, 0, 32767
48170, 0.000000, 0.000000, 0, 32767
48180, 0.000000, 0.001000, 0, 32767
48190, 0.001000, 0.000000, 0, 32767
48200, 0.001000, 0.000000, 0, 32767
48210, 0.000000, 0.000000, 0, 32767
48220, 0.000000, 0.000000, 0, 32767
48230, 0.001000, 0.000000, 0, 32767
48240, 0.001000, 0.000000, 0, 32767
48250, 0.001000, 0.000000, 0, 32767
48260, 0.001000, 0.000000, 0, 32767
48270, 0.000000, 0.000000, 0, 32767
48280, 0.001000, 0.000000, 0, 32767
48290, 0.000000, 0.001000, 0, 32767
48300, 0.000000, 0.000000, 0, 32767
48310, 0.000000, 0.000000, 0, 32767
48320, 0.001000, 0.000000, 0, 32767
48330, 0.000000, 0.001000, 0, 32767
48340, 0.000000, 0.001000, 0, 32767
48350, 0.001000, 0.000000, 0, 32767
48360, 0.001000, 0.000000, 0, 32767
48370, 0.000000, 0.000000, 0, 32767
48380, 0.000000, 0.000000, 0, 32767
48390, 0.001000, 0.000000, 0, 32767
48400, 0.000000, 0.000000, 0, 32767
48410, 0.000000, 0.000000, 0, 32767
48420, 0.001000, 0.000000, 0, 32767
48430, 0.001000, 0.000000, 0, 32767
48440, 0.000000, 0.000000, 0, 32767
48450, 0.000000, 0.000000, 0, 32767
48460, 0.001000, 0.000000, 0, 32767
48470, 0.000000, 0.000000, 0, 32767
48480, 0.001000, 0.000000, 0, 32767
48490, 0.001000, 0.000000, 0, 32767
48500, 0.001000, 0.000000, 0, 32767
48510, 0.001000, 0.000000, 0, 32767
48520, 0.001000, 0.000000, 0, 32767
48530, 0.001000, 0.000000, 0, 32767
48540, 0.001000, 0.000000, 0, 32767
48550, 0.000000, 0.000000, 0, 32767
48560, 0.000000, 0.000000, 0, 32767
48570, 0.001000, 0.000000, 0, 32767
48580, 0.001000, 0.000000, 0, 32767
48590, 0.001000, 0.000000, 0, 32767
48600, 0.000000, 0.000000, 0, 32767
48610, 0.001000, 0.000000, 0, 32767
48620, 0.001000, 0.000000, 0, 32767
48630, 0.000000, 0.000000, 0, 32767
48640, 0.001000, 0.000000, 0, 32767
48650, 0.001000, 0.000000, 0, 32767
48660, 0.001000, 0.000000, 0, 32767
48670, 0.000000, 0.000000, 0, 32767
48680, 0.001000, 0.000000, 0, 32767
48690, 0.001000, 0.000000, 0, 32767
48700, 0.000000, 0.001000, 0, 32767
48710, 0.001000, 0.000000, 0, 32767
48720, 0.001000, 0.000000, 0, 32767
48730, 0.000000, 0.000000, 0, 32767
48740, 0.001000, 0.000000, 0, 32767
48750, 0.000000, 0.001000, 0, 32767
48760, 0.000000, 0.000000, 0, 32767
48770, 0.001000, 0.000000, 0, 32767
48780, 0.001000, 0.000000, 0, 32767
48790, 0.000000, 0.000000, 0, 32767
48800, 0.001000, 0.000000, 0, 32767
48810, 0.000000, 0.001000, 0, 32767
48820, 0.000000, 0.000000, 0, 32767
48830, 0.001000, 0.000000, 0, 32767
48840, 0.000000, 0.000000, 0, 32767
48850, 0.000000, 0.000000, 0, 32767
48860, 0.001000, 0.000000, 0, 32767
48870, 0.000000, 0.001000, 0, 32767
48880, 0.000000, 0.000000, 0, 32767
48890, 0.001000, 0.000000, 0, 32767
48900, 0.000000, 0.000000, 0, 32767
48910, 0.000000, 0.000000, 0, 32767
48920, 0.002000, 0.000000, 0, 32767
48930, 0.000000, 0.000000, 0, 32767
48940, 0.000000, 0.000000, 0, 32767
48950, 0.001000, 0.000000, 0, 32767
48960, 0.000000, 0.000000, 0, 32767
48970, 0.001000, 0.000000, 0, 32767
48980, 0.001000, 0.000000, 0, 32767
48990, 0.000000, 0.000000, 0, 32767
49000, 0.001000, 0.000000, 0, 32767
49010, 0.001000, 0.000000, 0, 32767
49020, 0.000000, 0.001000, 0, 32767
49030, 0.000000, 0.000000, 0, 32767
49040, 0.001000, 0.000000, 0, 32767
49050, 0.001000, 0.000000, 0, 32767
49060, 0.000000, 0.000000, 0, 32767
49070, 0.001000, 0.000000, 0, 32767
49080, 0.001000, 0.000000, 0, 32767
49090, 0.000000, 0.000000, 0, 32767
49100, 0.000000, 0.000000, 0, 32767
49110, 0.001000, 0.000000, 0, 32767
49120, 0.000000, 0.000000, 0, 32767
49130, 0.001000, 0.000000, 0, 32767
49140, 0.001000, 0.000000, 0, 32767
49150, 0.001000, 0.000000, 0, 32767
49160, 0.000000, 0.000000, 0, 32767
49170, 0.000000, 0.000000, 0, 32767
49180, 0.001000, 0.000000, 0, 32767
49190, 0.000000, 0.001000, 0, 32767
49200, 0.000000, 0.000000, 0, 32767
49210, 0.001000, 0.000000, 0, 32767
49220, 0.000000, 0.000000, 0, 32767
49230, 0.000000, 0.000000, 0, 32767
49240, 0.001000, 0.000000, 0, 32767
49250, 0.001000, 0.000000, 0, 32767
49260, 0.001000, 0.000000, 0, 32767
49270, 0.000000, 0.000000, 0, 32767
49280, 0.001000, 0.000000, 0, 32767
49290, 0.001000, 0.000000, 0, 32767
49300, 0.000000, 0.000000, 0, 32767
49310, 0.001000, 0.000000, 0, 32767
49320, 0.001000, 0.000000, 0, 32767
49330, 0.003000, 0.000000, 0, 32767
49340, 0.001000, 0.000000, 0, 32767
49350, 0.001000, 0.000000, 0, 32767
49360, 0.000000, 0.000000, 0, 32767
49370, 0.001000, 0.000000, 0, 32767
49380, 0.001000, 0.000000, 0, 32767
49390, 0.000000, 0.001000, 0, 32767
49400, 0.000000, 0.000000, 0, 32767
49410, 0.001000, 0.000000, 0, 32767
49420, 0.000000, 0.001000, 0, 32767
49430, 0.000000, 0.000000, 0, 32767
49440, 0.001000, 0.000000, 0, 32767
49450, 0.001000, 0.000000, 0, 32767
49460, 0.000000, 0.000000, 0, 32767
49470, 0.001000, 0.000000, 0, 32767
49480, 0.000000, 0.001000, 0, 32767
49490, 0.000000, 0.000000, 0, 32767
49500, 0.001000, 0.000000, 0, 32767
49510, 0.000000, 0.001000, 0, 32767
49520, 0.000000, 0.001000, 0, 32767
49530, 0.001000, 0.000000, 0, 32767
49540, 0.000000, 0.000000, 0, 32767
49550, 0.000000, 0.000000, 0, 32767
49560, 0.001000, 0.000000, 0, 32767
49570, 0.001000, 0.000000, 0, 32767
49580, 0.001000, 0.000000, 0, 32767
49590, 0.001000, 0.000000, 0, 32767
49600, 0.001000, 0.000000, 0, 32767
49610, 0.001000, 0.000000, 0, 32767
49620, 0.000000, 0.000000, 0, 32767
49630, 0.001000, 0.000000, 0, 32767
49640, 0.001000, 0.000000, 0, 32767
49650, 0.000000, 0.000000, 0, 32767
49660, 0.001000, 0.000000, 0, 32767
49670, 0.000000, 0.001000, 0, 32767
49680, 0.000000, 0.000000, 0, 32767
49690, 0.001000, 0.000000, 0, 32767
49700, 0.001000, 0.000000, 0, 32767
49710, 0.000000, 0.001000, 0, 32767
49720, 0.001000, 0.000000, 0, 32767
49730, 0.001000, 0.000000, 0, 32767
49740, 0.000000, 0.000000, 0, 32767
49750, 0.000000, 0.001000, 0, 32767
49760, 0.000000, 0.000000, 0, 32767
49770, 0.000000, 0.000000, 0, 32767
49780, 0.001000, 0.000000, 0, 32767
49790, 0.001000, 0.000000, 0, 32767
49800, 0.001000, 0.000000, 0, 32767
49810, 0.001000, 0.000000, 0, 32767
49820, 0.000000, 0.000000, 0, 32767
49830, 0.001000, 0.000000, 0, 32767
49840, 0.000000, 0.001000, 0, 32767
49850, 0.000000, 0.000000, 0, 32767
49860, 0.001000, 0.000000, 0, 32767
49870, 0.001000, 0.000000, 0, 32767
49880, 0.000000, 0.000000, 0, 32767
49890, 0.001000, 0.000000, 0, 32767
49900, 0.000000, 0.001000, 0, 32767
49910, 0.000000, 0.000000, 0, 32767
49920, 0.000000, 0.001000, 0, 32767
49930, 0.001000, 0.001000, 0, 32767
49940, 0.001000, 0.000000, 0, 32767
49950, 0.000000, 0.001000, 0, 32767
49960, 0.000000, 0.000000, 0, 32767
49970, 0.001000, 0.000000, 0, 32767
49980, 0.001000, 0.000000, 0, 32767
49990, 0.000000, 0.000000, 0, 32767
50000, 0.001000, 0.000000, 0, 32767
50010, 0.001000, 0.000000, 0, 32767
50020, 0.001000, 0.000000, 0, 32767
50030, 0.000000, 0.000000, 0, 32767
50040, 0.000000, 0.000000, 0, 32767
50050, 0.001000, 0.000000, 0, 32767
50060, 0.000000, 0.000000, 0, 32767
50070, 0.000000, 0.000000, 0, 32767
50080, 0.001000, 0.000000, 0, 32767
50090, 0.001000, 0.000000, 0, 32767
50100, 0.001000, 0.000000, 0, 32767
50110, 0.001000, 0.000000, 0, 32767
50120, 0.001000, 0.000000, 0, 32767
50130, 0.001000, 0.000000, 0, 32767
50140, 0.001000, 0.000000, 0, 32767
50150, 0.000000, 0.000000, 0, 32767
50160, 0.001000, 0.000000, 0, 32767
50170, 0.001000, 0.000000, 0, 32767
50180, 0.001000, 0.000000, 0, 32767
50190, 0.001000, 0.000000, 0, 32767
50200, 0.001000, 0.000000, 0, 32767
50210, 0.001000, 0.000000, 0, 32767
50220, 0.000000, 0.000000, 0, 32767
50230, 0.000000, 0.000000, 0, 32767
50240, 0.000000, 0.000000, 0, 32767
50250, 0.000000, 0.000000, 0, 32767
50260, 0.001000, 0.000000, 0, 32767
50270, 0.001000, 0.000000, 0, 32767
50280, 0.001000, 0.000000, 0, 32767
50290, 0.001000, 0.000000, 0, 32767
50300, 0.000000, 0.000000, 0, 32767
50310, 0.001000, 0.000000, 0, 32767
50320, 0.000000, 0.001000, 0, 32767
50330, 0.000000, 0.000000, 0, 32767
50340, 0.001000, 0.000000, 0, 32767
50350, 0.001000, 0.000000, 0, 32767
50360, 0.001000, 0.000000, 0, 32767
50370, 0.001000, 0.000000, 0, 32767
50380, 0.000000, 0.000000, 0, 32767
50390, 0.000000, 0.000000, 0, 32767
50400, 0.000000, 0.000000, 0, 32767
50410, 0.001000, 0.000000, 0, 32767
50420, 0.001000, 0.000000, 0, 32767
50430, 0.001000, 0.000000, 0, 32767
50440, 0.001000, 0.000000, 0, 32767
50450, 0.001000, 0.000000, 0, 32767
50460, 0.001000, 0.000000, 0, 32767
50470, 0.000000, 0.001000, 0, 32767
50480, 0.000000, 0.000000, 0, 32767
50490, 0.001000, 0.000000, 0, 32767
50500, 0.001000, 0.000000, 0, 32767
50510, 0.001000, 0.000000, 0, 32767
50520, 0.000000, 0.000000, 0, 32767
50530, 0.000000, 0.000000, 0, 32767
50540, 0.000000, 0.000000, 0, 32767
50550, 0.001000, 0.000000, 0, 32767
50560, 0.001000, 0.000000, 0, 32767
50570, 0.001000, 0.000000, 0, 32767
50580, 0.001000, 0.000000, 0, 32767
50590, 0.001000, 0.000000, 0, 32767
50600, 0.002000, 0.000000, 0, 32767
50610, 0.001000, 0.000000, 0, 32767
50620, 0.001000, 0.000000, 0, 32767
50630, 0.000000, 0.001000, 0, 32767
50640, 0.000000, 0.000000, 0, 32767
50650, 0.001000, 0.000000, 0, 32767
50660, 0.001000, 0.000000, 0, 32767
50670, 0.001000, 0.000000, 0, 32767
50680, 0.000000, 0.000000, 0, 32767
50690, 0.000000, 0.000000, 0, 32767
50700, 0.001000, 0.000000, 0, 32767
50710, 0.001000, 0.000000, 0, 32767
50720, 0.000000, 0.001000, 0, 32767
50730, 0.000000, 0.001000, 0, 32767
50740, 0.000000, 0.001000, 0, 32767
50750, 0.001000, 0.000000, 0, 32767
50760, 0.001000, 0.000000, 0, 32767
50770, 0.000000, 0.000000, 0, 32767
50780, 0.000000, 0.000000, 0, 32767
50790, 0.001000, 0.000000, 0, 32767
50800, 0.001000, 0.000000, 0, 32767
50810, 0.001000, 0.000000, 0, 32767
50820, 0.001000, 0.000000, 0, 32767
50830, 0.000000, 0.001000, 0, 32767
50840, 0.001000, 0.000000, 0, 32767
50850, 0.001000, 0.000000, 0, 32767
50860, 0.001000, 0.000000, 0, 32767
50870, 0.001000, 0.000000, 0, 32767
50880, 0.000000, 0.001000, 0, 32767
50890, 0.000000, 0.001000, 0, 32767
50900, 0.001000, 0.000000, 0, 32767
50910, 0.001000, 0.000000, 0, 32767
50920, 0.001000, 0.000000, 0, 32767
50930, 0.001000, 0.000000, 0, 32767
50940, 0.001000, 0.000000, 0, 32767
50950, 0.000000, 0.001000, 0, 32767
50960, 0.000000, 0.000000, 0, 32767
50970, 0.001000, 0.000000, 0, 32767
50980, 0.000000, 0.000000, 0, 32767
50990, 0.001000, 0.000000, 0, 32767
51000, 0.001000, 0.000000, 0, 32767
51010, 0.001000, 0.000000, 0, 32767
51020, 0.000000, 0.001000, 0, 32767
51030, 0.000000, 0.000000, 0, 32767
51040, 0.001000, 0.000000, 0, 32767
51050, 0.000000, 0.000000, 0, 32767
51060, 0.002000, 0.000000, 0, 32767
51070, 0.001000, 0.000000, 0, 32767
51080, 0.001000, 0.000000, 0, 32767
51090, 0.000000, 0.000000, 0, 32767
51100, 0.001000, 0.000000, 0, 32767
51110, 0.001000, 0.000000, 0, 32767
51120, 0.000000, 0.001000, 0, 32767
51130, 0.000000, 0.000000, 0, 32767
51140, 0.001000, 0.000000, 0, 32767
51150, 0.001000, 0.000000, 0, 32767
51160, 0.001000, 0.000000, 0, 32767
51170, 0.000000, 0.000000, 0, 32767
51180, 0.001000, 0.000000, 0, 32767
51190, 0.001000, 0.000000, 0, 32767
51200, 0.000000, 0.001000, 0, 32767
51210, 0.001000, 0.000000, 0, 32767
51220, 0.002000, 0.000000, 0, 32767
51230, 0.001000, 0.000000, 0, 32767
51240, 0.001000, 0.000000, 0, 32767
51250, 0.001000, 0.000000, 0, 32767
51260, 0.001000, 0.000000, 0, 32767
51270, 0.001000, 0.000000, 0, 32767
51280, 0.000000, 0.001000, 0, 32767
51290, 0.000000, 0.001000, 0, 32767
51300, 0.000000, 0.001000, 0, 32767
51310, 0.000000, 0.000000, 0, 32767
51320, 0.001000, 0.000000, 0, 32767
51330, 0.001000, 0.000000, 0, 32767
51340, 0.000000, 0.000000, 0, 32767
51350, 0.001000, 0.000000, 0, 32767
51360, 0.001000, 0.001000, 0, 32767
51370, 0.004000, 0.001000, 0, 32767
51380, 0.000000, 0.002000, 0, 32767
51390, 0.001000, 0.000000, 0, 32767
51400, 0.001000, 0.000000, 0, 32767
51410, 0.001000, 0.000000, 0, 32767
51420, 0.001000, 0.000000, 0, 32767
51430, 0.001000, 0.001000, 0, 32767
51440, 0.000000, 0.000000, 0, 32767
51450, 0.000000, 0.000000, 0, 32767
51460, 0.001000, 0.000000, 0, 32767
51470, 0.000000, 0.000000, 0, 32767
51480, 0.001000, 0.000000, 0, 32767
51490, 0.001000, 0.000000, 0, 32767
51500, 0.001000, 0.000000, 0, 32767
51510, 0.001000, 0.000000, 0, 32767
51520, 0.000000, 0.001000, 0, 32767
51530, 0.000000, 0.001000, 0, 32767
51540, 0.000000, 0.000000, 0, 32767
51550, 0.001000, 0.000000, 0, 32767
51560, 0.001000, 0.000000, 0, 32767
51570, 0.001000, 0.000000, 0, 32767
51580, 0.001000, 0.000000, 0, 32767
51590, 0.000000, 0.000000, 0, 32767
51600, 0.000000, 0.000000, 0, 32767
51610, 0.000000, 0.000000, 0, 32767
51620, 0.001000, 0.000000, 0, 32767
51630, 0.001000, 0.000000, 0, 32767
51640, 0.001000, 0.000000, 0, 32767
51650, 0.001000, 0.001000, 0, 32767
51660, 0.001000, 0.000000, 0, 32767
51670, 0.001000, 0.000000, 0, 32767
51680, 0.000000, 0.001000, 0, 32767
51690, 0.000000, 0.000000, 0, 32767
51700, 0.001000, 0.000000, 0, 32767
51710, 0.001000, 0.000000, 0, 32767
51720, 0.001000, 0.000000, 0, 32767
51730, 0.001000, 0.000000, 0, 32767
51740, 0.001000, 0.000000, 0, 32767
51750, 0.001000, 0.000000, 0, 32767
51760, 0.001000, 0.000000, 0, 32767
51770, 0.001000, 0.000000, 0, 32767
51780, 0.001000, 0.000000, 0, 32767
51790, 0.001000, 0.000000, 0, 32767
51800, 0.001000, 0.000000, 0, 32767
51810, 0.001000, 0.000000, 0, 32767
51820, 0.001000, 0.000000, 0, 32767
51830, 0.001000, 0.000000, 0, 32767
51840, 0.001000, 0.000000, 0, 32767
51850, 0.000000, 0.000000, 0, 32767
51860, 0.000000, 0.000000, 0, 32767
51870, 0.000000, 0.000000, 0, 32767
51880, 0.000000, 0.000000, 0, 32767
51890, 0.001000, 0.000000, 0, 32767
51900, 0.001000, 0.000000, 0, 32767
51910, 0.001000, 0.000000, 0, 32767
51920, 0.001000, 0.000000, 0, 32767
51930, 0.000000, 0.000000, 0, 32767
51940, 0.000000, 0.000000, 0, 32767
51950, 0.001000, 0.000000, 0, 32767
51960, 0.001000, 0.001000, 0, 32767
51970, 0.002000, 0.000000, 0, 32767
51980, 0.001000, 0.000000, 0, 32767
51990, 0.001000, 0.000000, 0, 32767
52000, 0.001000, 0.000000, 0, 32767
52010, 0.001000, 0.000000, 0, 32767
52020, 0.001000, 0.000000, 0, 32767
52030, 0.000000, 0.000000, 0, 32767
52040, 0.000000, 0.001000, 0, 32767
52050, 0.000000, 0.000000, 0, 32767
52060, 0.000000, 0.000000, 0, 32767
52070, 0.001000, 0.000000, 0, 32767
52080, 0.001000, 0.000000, 0, 32767
52090, 0.001000, 0.000000, 0, 32767
52100, 0.002000, 0.000000, 0, 32767
52110, 0.001000, 0.001000, 0, 32767
52120, 0.001000, 0.000000, 0, 32767
52130, 0.001000, 0.000000, 0, 32767
52140, 0.000000, 0.001000, 0, 32767
52150, 0.001000, 0.000000, 0, 32767
52160, 0.001000, 0.000000, 0, 32767
52170, 0.001000, 0.000000, 0, 32767
